gene	A375_SKIN	A673_BONE	BXPC3_PANCREAS	CADOES1_BONE	CAL120_BREAST	COLO741_SKIN	CORL105_LUNG	EW8_BONE	EWS502_BONE	G402_SOFT_TISSUE	HCC44_LUNG	HS294T_SKIN	HT29_LARGE_INTESTINE	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L33_PANCREAS	LNCAPCLONEFGC_PROSTATE	MEWO_SKIN	MHHES1_BONE	NCIH1373_LUNG	NCIH2009_LUNG	PANC0327_PANCREAS	PANC0813_PANCREAS	PANC1_PANCREAS	PATU8902_PANCREAS	PATU8988T_PANCREAS	PC3_PROSTATE	RDES_BONE	SKES1_BONE	SU8686_PANCREAS	T47D_BREAST	TC32_BONE	TC71_BONE	TOV112D_OVARY
TCP11	0.103808454	0.119790915	0.099595702	0.212893859	0.119330955	0.134051411	0.087464766	0.062050227	0.149814247	0.196036677	0.082402582	0.049415113	0.070619913	0.078675951	0.16272083	0.107947442	0.044987023	0.120990186	0.072367406	0.125405902	0.224606197	0.017352762	0.153895621	0.00431866	0.108455785	0.118985955	0.067588112	0.184742446	-0.010393449	0.10340657	0.171706528	0.151894351	0.170378768
TCP11L1	-0.056227161	-0.031466243	-0.132841496	-0.067161254	0.000749805	-0.085814609	-0.491699381	-0.119423859	-0.064288468	0.013439624	0.033254952	0.18598861	0.005404374	0.065474048	-0.26056432	-0.019076802	-0.109847747	-0.061840545	-0.168684102	-0.077837059	-0.185202461	-0.125700547	0.140928367	-0.066528948	-0.087713616	-0.144926208	-0.047920654	-0.253658117	0.0252091	-0.000837561	-0.164888584	-0.152838399	-0.064969709
TCP11L2	-0.079891991	-0.139934908	-0.083672912	-0.008901626	-0.284317608	-0.143149973	-0.15280547	-0.250832	-0.147250811	0.049460733	-0.18623039	-0.104415987	-0.073866217	-0.224141506	-0.094574092	-0.08943713	-0.028241329	0.008415772	-0.110704038	-0.22797639	-0.152940471	-0.078324582	-0.091713167	-0.179980391	-0.101347996	-0.238909516	-0.191719563	-0.143491858	-0.005937233	0.033235586	-0.08797124	-0.171537973	-0.143392148
TCTA	0.045481963	0.304143404	0.153572932	0.224011544	-0.089523201	0.222062358	0.082734152	0.184647813	0.113650761	0.004891929	0.180656478	0.094706809	0.104895112	0.083411029	0.193103585	0.030807454	0.071756363	0.264753262	0.175343647	0.110231718	-0.023944859	0.06909687	0.071852743	0.014267972	0.113882269	0.173655731	0.13101049	0.085606316	0.028070762	0.17034471	0.109393358	0.223146833	0.08028522
TCTE1	-0.501178178	-0.641846957	-0.405811665	-0.461229956	-0.672329809	-0.399773853	-0.407902459	-0.573352579	-0.451699535	-0.458316965	-0.561699342	-0.764150508	-0.295900267	-0.611900847	-0.92885624	-0.512816902	-0.453798464	-0.490369848	-0.938948135	-0.441660731	-0.432119368	-0.46494759	-0.358359422	-0.579692134	-0.256820766	-0.843118474	-0.649051903	-0.510391251	-0.478012131	-0.56834164	-0.686886301	-0.530375569	-0.551540973
TCTE3	-0.061507629	-0.217218235	-0.130156949	-0.20915927	-0.069772341	-0.16715931	-0.071454928	0.047944255	-0.06825236	-0.205228037	-0.042156615	-0.033169815	-0.143300889	-0.021916031	-0.226089214	-0.104205345	-0.039937561	-0.187970643	-0.141667145	-0.151380172	-0.292936284	-0.185211958	-0.125104402	-0.036707435	-0.016357223	0.015856305	-0.245948346	-0.060592437	-0.118012697	-0.210436312	-0.326525942	-0.294947901	-0.162800458
TCTEX1D1	-0.081860603	-0.14845189	-0.008531309	-0.011321346	-0.1122392	-0.14346168	-0.080157476	-0.172408407	-0.12385127	0.061155695	-0.132672823	-0.10379175	-0.016929059	-0.128425336	-0.198732911	-0.008602107	-0.140725072	-0.092525049	-0.227615604	-0.117620048	0.030824746	-0.179632186	-0.027465549	-0.121571655	0.001157567	-0.076723405	-0.095619331	-0.141483303	-0.106593199	-0.043878367	-0.142719645	-0.04324675	-0.086323165
TCTEX1D2	-0.23288894	-0.006430403	-0.017810546	-0.122427444	-0.236935866	-0.166773122	0.042590905	-0.114502867	-0.126128125	-0.149577837	-0.136163767	-0.221428286	0.065950035	-0.131889148	-0.151776688	-0.233130805	-0.209781829	-0.070258078	-0.122784108	-0.196712868	-0.172582501	-0.224133766	-0.045230181	-0.14698742	-0.133206305	-0.250677797	-0.156376357	-0.12860371	-0.078091045	-0.231542173	-0.379630866	-0.026712696	-0.185741283
TCTEX1D4	0.109627867	0.137984059	0.113076323	0.25456643	0.068473071	0.084159664	0.058117072	-0.013191432	0.154976308	0.06756781	0.02129747	0.154851736	0.079908518	0.225925347	0.080032019	0.317648914	0.062262614	-0.171859984	0.200016428	0.083939566	0.176539654	0.048596495	-0.093783555	0.086567788	0.066281637	-0.091777035	0.17762469	0.164929593	0.115125523	0.064542832	0.168956691	0.062438747	0.035252347
TCTN1	-0.147195494	-0.33597244	-0.214700523	-0.200046107	-0.265906953	-0.095590708	-0.290619737	-0.40406385	-0.160501983	-0.09839647	-0.158268512	-0.251244688	-0.174237967	-0.235010965	-0.422317646	-0.217001048	-0.187162307	-0.141547123	-0.283597896	-0.207605644	-0.17258113	-0.158091868	-0.234387035	-0.209103271	-0.089422817	-0.32978522	-0.244000448	-0.190029228	-0.241341257	-0.201313468	-0.251692842	-0.17383308	-0.155533244
TCTN2	-0.205054079	-0.13599392	-0.155838496	-0.041267685	-0.168000908	-0.072606376	-0.199173187	-0.173044078	-0.145618892	-0.106273267	-0.110350432	-0.2096883	-0.177246682	-0.27033591	-0.219550708	-0.282243498	-0.108590788	-0.289542998	-0.229127541	-0.14756169	-0.421591189	-0.187675938	-0.134740894	-0.236589785	-0.037057002	-0.223637086	-0.188677465	0.045232267	-0.141583367	-0.199761839	-0.158700486	-0.243581217	-0.085085981
TCTN3	-0.237656365	-0.254467094	-0.24503523	-0.394726994	-0.328794719	-0.242334484	-0.223671886	-0.305603312	-0.239376659	-0.42316	-0.112968501	-0.251622986	-0.215967982	-0.265459265	-0.347155248	-0.311090612	-0.233226301	-0.119191936	-0.123417974	-0.066802412	-0.226315215	-0.204415821	-0.307557134	-0.258989087	-0.176408473	-0.378057355	-0.267332335	-0.309392109	-0.18358691	-0.130030528	-0.22671683	-0.483313254	-0.227947903
TDG	0.000887106	0.053916701	0.121772469	0.180563989	-0.052416515	0.213502806	0.060161906	-0.09422736	0.143136546	0.107754836	0.096400993	-0.059026286	0.227448571	0.136603309	0.429995091	0.125467056	0.206859649	0.136251375	0.029575054	0.128402546	0.05633027	-0.06523269	0.12141317	0.112353869	0.167509116	0.337778593	0.065807113	0.088507438	0.021243659	0.096190244	0.176510111	0.192323401	0.300719557
TDGF1	0.377365832	0.451990856	0.385949094	0.388964611	0.305982309	0.425998034	0.362875538	0.3640912	0.263538209	0.359075693	0.26486154	0.292949436	0.275480663	0.42810308	0.560731058	0.34001648	0.472436204	0.459788796	0.380088877	0.304279578	0.236460705	0.314346703	0.300166935	0.291705995	0.344099171	0.54591825	0.473942967	0.471064215	0.180276563	0.386309187	0.519891696	0.54938321	0.434440571
TDO2	0.093676087	0.150913284	0.009276813	0.389944798	0.267045187	0.102883551	0.083503087	-0.015641542	-0.008201518	0.299126578	0.054601038	0.030216393	0.18905769	0.167755015	-0.019855853	0.126311175	0.05938699	0.145672388	0.163977335	-0.028643643	0.066309585	-0.041538397	0.239263129	0.148885553	0.081711581	-0.119500911	0.179936552	0.114932873	0.063782643	0.100631645	0.153930605	0.364469904	0.231293034
TDP1	-0.00402494	0.008519101	0.039218621	-0.1521278	-0.009490975	0.107656569	-0.039317889	-0.017209043	0.001964429	-0.038771218	0.055751412	0.027213967	0.089588361	0.029293321	0.06465568	-0.065354818	0.140034735	-0.020900576	0.101704177	0.053114915	-0.105166293	-0.007932485	-0.091657192	0.154997769	0.096419033	0.053213316	0.166925119	0.225093166	-0.057348429	0.12718764	-0.013891976	0.118365162	-0.186728434
TDP2	-0.815817098	-0.344186537	-0.405089843	-0.181090233	0.05915417	-0.378457673	-0.473140501	-0.111508864	-0.579141618	-0.121516293	-0.087156053	-0.320933781	-0.160345263	-0.153249252	-0.277203724	-0.679629156	-0.034536108	-0.407924515	-0.266856708	-0.289301303	-0.062512102	-0.157926981	-0.340628237	-0.088814411	-0.22219014	-0.295891469	-0.285434086	-0.490107985	-0.245260363	-0.427411639	-0.754749902	-0.365700094	-0.412296982
TDRD1	0.250058723	0.318373298	0.254820237	0.315731454	0.237802584	0.197849022	0.150498068	0.268562387	0.264066325	0.262661977	0.189674963	0.255641202	0.202382565	0.305131608	0.38280378	0.183785949	0.197035523	0.314360614	0.35745168	0.164959344	0.332423321	0.146434945	0.156860029	0.117263963	0.239657526	0.322017935	0.296413163	0.381850351	0.166080961	0.305229141	0.238731472	0.453388249	0.299108843
TDRD10	-0.145216494	-0.223049502	-0.187325378	-0.063599547	-0.062362538	-0.031384268	-0.141560962	0.058148038	-0.051410009	-0.050154167	-0.209760189	-0.149501666	-0.021383405	0.02870844	-0.011694151	-0.220268306	-0.089693328	0.168738173	-0.062438323	-0.119408846	-0.258258199	0.033032197	0.130355942	-0.249078958	0.082408982	-0.262645841	-0.210422434	-0.121708682	0.03375525	-0.030122721	0.072846337	-0.055938641	-0.104707607
TDRD12	-0.081343351	-0.180584065	-0.012960894	-0.111859631	-0.052447229	0.12232916	-0.20604086	-0.121201337	0.016933502	-0.014874532	0.13038197	-0.259447416	-0.052920464	0.068925307	-0.160892236	-0.165085935	-0.023313131	0.051541518	-0.204306861	0.018484347	-0.241133879	-0.068034504	-0.179485853	-0.108743855	-0.241803596	0.017519588	-0.084693006	-0.005261257	-0.058410081	-0.08389645	-0.090121274	-0.226503208	-0.352354019
TDRD3	0.000720303	0.002263693	0.160754799	0.142142652	0.148506284	-0.062519798	0.082199732	0.220172866	0.179237446	-0.129095127	-0.018657003	0.020688003	0.032291811	0.108785563	0.281356949	-0.01321917	-0.018036024	0.14524579	0.085627595	-0.072886925	-0.134767274	0.039835458	0.015160409	0.127066853	0.004196832	0.069836769	0.066858657	-0.064414279	0.112156617	0.109351485	0.024580978	0.142819563	0.116790353
TDRD5	-0.084161192	-0.216073673	-0.186476921	-0.008879557	-0.161053824	-0.181685945	-0.189485046	0.08281265	0.203417059	-0.079554123	-0.078964308	-0.215615218	-0.033943163	-0.121353898	-0.401788607	-0.167806267	-0.162153485	-0.11855439	-0.207305737	-0.120553396	-0.270711091	-0.130391088	0.034775839	-0.209304106	-0.049505252	-0.089687646	-0.103655552	-0.029341263	-0.052516832	0.033612656	0.137201637	-0.061699019	-0.000327701
TDRD6	-0.004872736	-0.085880778	0.037500055	-0.06169145	0.087311601	0.057246185	-0.128818192	-0.107086294	-0.044321314	-0.17439506	-0.105538409	-0.102892781	-0.108948821	-0.116262697	-0.434378411	-0.023690799	-0.057533447	-0.083050622	-0.238942143	-0.131535966	-0.121192522	0.055207833	-0.047052031	-0.064234685	-0.210556114	-0.181450651	-0.029104418	-0.118036769	-0.129782641	-0.107782342	0.002455357	-0.008809687	-0.123785869
TDRD7	0.148011774	0.152639824	0.164410841	0.364315547	0.239855108	0.308580833	0.194106642	0.28712151	0.155027634	0.189882492	0.226430051	0.05231041	0.133232766	0.134851339	0.181135103	0.147733607	0.183766842	0.236754537	0.084244402	0.039189288	0.222479494	0.133293952	0.102617665	0.375555663	0.231752069	0.166964572	0.164340106	0.145891659	0.071191364	0.254644664	0.326333803	0.315415374	0.216828542
TDRD9	0.130979025	0.095234133	0.101866774	0.17829622	0.146370473	0.163209516	0.153698089	0.221765161	0.12287677	0.225986854	0.173316759	0.043937655	0.116138625	0.09409149	0.144080862	0.250103377	0.176376557	0.156237662	0.234460827	0.041026306	0.043281459	0.077414311	0.165174154	0.068876825	0.073366714	-0.001636378	0.154239633	0.14380728	0.057821135	0.130022156	0.283191433	0.228702971	0.080888569
TDRKH	0.028920026	0.03860739	0.038189112	-0.040135459	0.082887409	0.116963836	-0.101270227	0.281493146	0.103537852	0.069269857	0.029649074	-0.090331355	0.052854104	0.007861921	0.089259544	0.006455969	0.134220029	0.203769003	-0.08786865	0.034845853	-0.130365481	0.036813171	0.214496732	0.002585805	0.045320035	0.210559359	-0.092023185	0.144908457	0.057018874	-0.115523117	-0.145608845	0.142214937	0.058001991
TDRP	0.195166036	0.317008706	0.375860414	0.21136955	0.238309317	0.243398947	0.3211588	0.39210384	0.219269631	0.191536547	0.253740745	0.22241851	0.231558243	0.297582122	0.196452159	0.151531023	0.308735536	0.334881892	0.359384346	0.128145883	0.304549696	0.150318429	0.248226578	0.298180449	0.319025485	0.368168127	0.227703925	0.344207741	0.16372284	0.320244793	0.368686871	0.487008226	0.329820244
TEAD1	-0.389472343	0.028347412	-0.087275162	0.036321573	-0.352522764	-0.031417838	0.130807026	-0.113047461	-0.001067155	0.144079782	-0.13679716	-0.039933849	-0.081576654	0.200033234	-0.048657517	0.059016627	-0.268210487	0.21066256	-0.039786725	-0.102423542	-0.2531708	-0.196016171	-0.009169145	0.057891723	-0.243142652	-0.216452305	0.0742395	0.05307216	-0.022513541	-0.105898846	-0.041453898	0.034390859	0.004731721
TEAD2	-0.013511104	0.044827874	0.06635669	-0.004650032	-0.090976533	0.116411862	-0.145554649	-0.069451647	-0.048399678	-0.056972281	0.139699618	-0.183153297	-0.056996215	0.067208616	-0.081716371	0.028705752	0.042826656	0.0373708	0.001896684	-0.062405974	0.101317278	-0.009572	0.213961573	0.068395353	-0.084812135	0.093301703	0.194596595	-0.008568751	-0.030168331	0.096435637	-0.100527079	0.051630282	0.166834597
TEAD3	-0.238650241	0.072945958	-0.060424011	-0.046155413	-0.306787371	-0.065886987	0.073251962	-0.013305663	-0.042172591	-0.175345655	-0.169918749	-0.068489218	-0.055716202	-0.13722856	-0.095450698	-0.03663079	0.050224516	0.057289653	-0.307928277	-0.025319048	0.06067476	-0.011029345	-0.039691216	-0.08781801	-0.166664066	-0.183377345	0.109631382	-0.07317529	-0.266098722	-0.331400792	-0.174184136	0.122249622	0.099413543
TEAD4	-0.338909896	-0.175938607	-0.00717165	0.038220989	-0.441502104	-0.035598327	-0.139644384	-0.047367632	-0.013056887	-0.148965194	-0.073493796	0.029612689	-0.047600196	0.084295618	-0.114226444	-0.085288563	-0.105774805	-0.086640467	0.202640736	0.10732749	-0.041022372	0.203509281	-0.030006374	-0.415893467	-0.011171824	-0.239007494	0.038482389	-0.051692519	0.069885103	-0.242170737	-0.063723677	-0.116843672	-0.129664694
TEC	0.562077546	0.661947695	0.583682843	0.794748829	0.678212839	0.562114341	0.569465597	0.649371769	0.4728433	0.634055694	0.542209073	0.398479061	0.499614404	0.702844667	0.505102165	0.812632893	0.595565046	0.773929275	0.823363397	0.407057353	0.55030225	0.402097074	0.388616429	0.601028503	0.437169546	0.713457928	0.851283501	0.653250992	0.452563875	0.678706622	0.97614959	0.840513201	0.579009217
TECPR1	-0.202756901	-0.163368323	-0.278702845	-0.151774748	-0.234788939	-0.121496706	-0.178534351	0.00174396	-0.085314052	-0.269323268	-0.144445295	-0.217939377	-0.196977789	-0.163936416	-0.24065078	-0.200312757	-0.287354375	-0.283757994	-0.250056705	-0.113789433	-0.205004739	-0.114886695	-0.220462172	-0.163604068	-0.221068289	-0.330663072	-0.159151446	-0.177121599	-0.086289111	-0.229561369	-0.126314024	-0.239678085	-0.221157721
TECPR2	0.050997852	0.054672465	-0.113117257	0.083237521	0.183599916	0.038169609	0.105578861	-0.082228583	-0.007372039	0.032482278	-0.050825101	-0.046783391	0.050327285	-0.051520272	-0.037187918	0.026126418	-0.059343578	0.191907202	-0.056976468	-0.028995178	-0.013595073	0.037402146	0.073609724	0.003191097	0.087435712	0.038778918	0.080902329	0.05169961	-0.057740442	0.02192261	-0.153644855	0.076667302	0.097844199
TECR	-0.30457515	-0.352075718	-0.546705413	-0.111230577	-0.219446976	-0.268335952	-0.240391886	-0.279207012	-0.30601607	-0.510305973	-0.115390929	-0.247448099	-0.262750783	-0.41516875	-0.358573365	-0.551675174	-0.117215998	-0.34598663	-0.518295323	-0.188089388	-0.484946976	-0.382327669	-0.402632986	-0.250023164	-0.156257679	-0.512119132	-0.226782805	-0.236567284	-0.438686026	-0.398453375	-0.434159114	-0.488239438	-0.316273701
TECRL	-0.247957114	-0.017448914	-0.24055371	-0.24749092	-0.185685051	-0.216237667	-0.29347613	-0.155990435	-0.29739734	-0.181320294	-0.251996176	-0.179911571	-0.126479224	-0.088747544	-0.093033161	-0.214374821	-0.211595552	-0.191407881	-0.1964012	-0.246256806	-0.144106406	-0.187509245	-0.17430512	-0.258366126	-0.178707638	-0.44308378	-0.35917501	-0.262840986	-0.14994094	-0.147656022	-0.14868765	-0.255088386	-0.130700922
TECTA	0.039353194	-0.058578195	0.096691006	-0.063402739	0.081900015	-0.010038858	0.076545304	0.086381096	-0.003553819	-0.035502408	0.017045177	-0.002790615	-0.010010915	0.068218237	0.038594624	0.002175641	0.075569049	-0.010276204	0.312015813	0.140578674	0.086545896	0.050862688	0.123032004	-0.02783162	0.085832318	0.305335215	0.017228931	0.001156354	0.149663195	0.045191713	0.050321061	0.132630084	0.093323465
TECTB	0.059839942	0.097071505	0.099600531	0.245790581	0.005896037	0.088169699	0.233035605	0.222046938	0.153421272	0.181494403	0.177090833	0.033251014	0.120816816	0.182456837	0.314414718	0.168922162	0.141811208	0.0096649	0.192447523	0.010191958	0.09347536	0.112566552	0.183922877	0.148524432	0.087432073	0.198447683	0.111698119	0.110351942	0.196030568	0.199240923	0.203108818	0.195109591	0.249140867
TEDDM1	0.319164553	0.10204853	0.123942428	0.256959432	0.242237974	0.156907658	0.235444473	0.151845649	0.094934835	0.165434903	0.27325188	0.283430623	0.102001997	0.150471648	0.291160965	0.197809197	0.196491278	0.191405864	0.44695262	0.200848601	0.035480497	0.157039407	0.228043997	0.042631657	0.325138266	0.088723188	0.166076953	0.092608926	0.120882489	0.137188932	0.273502985	0.186400604	0.218921362
TEF	-0.057224846	-0.118085381	-0.038245539	-0.070225903	-0.105587888	-0.110497914	-0.081165387	0.122676389	0.006578422	-0.137122958	-0.005887934	-0.055945429	-0.022900216	-0.117191061	-0.199143652	0.022930439	-0.139998354	-0.230239627	-0.098869413	0.012982093	-0.163264812	-0.096555825	-0.136010264	-0.02368682	-0.119458734	-0.079953329	-0.065857988	0.028831327	-0.119831547	-0.053612727	-0.009609771	-0.121211772	-0.321917148
TEFM	-1.042538138	-0.847150911	-0.892793254	-1.137685344	-0.687423006	-0.65989712	-1.078078907	-1.09191964	-0.939376073	-1.021931983	-0.799913156	-0.843320524	-0.854355357	-0.989311847	-1.104119801	-0.929960938	-0.895350011	-0.99046951	-0.946870851	-0.965750791	-0.742131109	-0.819793191	-0.888737238	-0.893693104	-1.050101779	-0.905370426	-0.698314171	-0.80346506	-0.709745665	-0.882308943	-1.033306478	-0.985035603	-1.137553167
TEK	0.119481535	0.023485463	-0.086746333	0.157297961	0.107057598	-0.021241457	0.106627488	-0.087452454	0.008740901	0.092321226	0.072485243	0.179515434	0.01290613	0.092616414	0.12413327	0.023671951	0.202543405	0.232265676	0.029980753	0.224348585	0.089839675	0.066099043	-0.093697193	0.035361906	-0.074712121	-0.080475107	-0.06335305	0.093405776	0.054900174	0.170477706	-0.025170625	0.051189459	0.115706945
TEKT1	0.063926349	0.008377415	-0.085818348	-0.009340637	0.149678859	-0.013781547	-0.06001659	-0.037935713	-0.033450414	-0.051098658	0.032204043	0.056804981	-0.058717646	-0.00406452	-0.014940846	0.102213009	0.191701804	0.10941761	-0.028388467	0.137427274	-0.214877378	-0.124083754	-0.113353627	-0.019568834	0.000593553	-0.06702305	0.020673176	-0.141975695	0.117747642	0.035948463	0.040479621	-0.045081357	0.224731268
TEKT2	-0.611927392	-0.548543946	-0.560989092	-0.50266366	-0.674320751	-0.721201021	-0.421620594	-0.552592757	-0.364899278	-0.556262575	-0.716811957	-0.411564407	-0.296364576	-0.854279519	-0.944444299	-0.587481795	-0.463342609	-0.515117234	-0.971789573	-0.496185562	-0.479942489	-0.327034286	-0.772286751	-0.484621508	-0.721327151	-0.681258688	-0.486535272	-0.544703733	-0.364721504	-0.569783104	-0.896165482	-0.695157209	-0.823051944
TEKT3	0.291789571	0.189900901	0.163741023	0.287876766	0.225804998	0.105501198	0.224758819	0.320901822	0.202676306	0.095367399	0.117112429	0.008486959	0.11438107	0.162776263	0.364118593	0.156511087	0.091411962	0.233066614	0.344791337	0.246020425	0.101996987	0.228232837	0.188162089	0.121960311	0.064551266	0.256191893	-0.009235261	0.093859341	0.180998002	0.302581232	0.224415638	0.206377274	0.432365862
TEKT4	-0.266238578	-0.250488748	-0.202491526	-0.210320297	-0.022180083	-0.168700312	-0.215460767	-0.216835562	-0.282791143	-0.189377318	-0.257808801	-0.315318575	-0.136420352	-0.115589596	-0.229447764	-0.31176257	-0.248384	-0.195294559	-0.254131787	-0.377742446	-0.081794287	-0.090828059	-0.397423015	-0.109356982	-0.141636404	-0.350253175	-0.086904446	-0.207438715	-0.245200277	-0.159685001	-0.093522966	-0.141084915	-0.270860979
TEKT5	-0.231043514	-0.247788597	-0.208312301	-0.41345445	-0.102275783	-0.2661062	-0.137081119	-0.180160744	-0.182404212	-0.047794118	-0.16689926	-0.394343212	-0.077093517	-0.176082817	-0.188044398	-0.119693287	-0.367568144	-0.167091504	-0.302829288	-0.113734361	-0.231992804	-0.098186799	-0.159636206	0.019525526	-0.198569367	-0.220356996	-0.198064023	-0.235933201	-0.082900122	-0.201868538	-0.231689049	-0.232455054	-0.347975975
TELO2	-0.541269798	-0.744814607	-0.632588211	-0.640542693	-0.623975174	-0.821316613	-0.509438875	-0.891548446	-0.594578154	-0.744073688	-0.556685118	-0.561588873	-0.679077936	-0.514347787	-0.480306528	-0.747029839	-0.714584668	-0.652125256	-0.633524649	-0.596033216	-0.77227483	-0.654050815	-0.896331723	-0.709182296	-0.768872117	-0.600321471	-0.565707044	-0.630219013	-0.559329139	-0.566390139	-0.478541619	-0.779755655	-0.837648643
TEN1	-0.680290912	-0.58265054	-0.925872967	-0.791699138	-0.561369407	-0.525188197	-0.566450813	-0.421889768	-0.717047981	-0.916196933	-0.690619578	-0.817326091	-0.321259863	-1.157433532	-0.926986266	-1.084511234	-0.573795885	-0.818368314	-0.706768342	-0.587160976	-0.965869832	-0.721904633	-0.628242015	-0.513368421	-0.78934119	-0.696683729	-0.444893372	-0.571001645	-0.696419812	-0.973880384	-0.869751282	-0.612770631	-0.617580849
TENC1	-0.311973897	-0.309258547	-0.330202006	-0.220560494	-0.305180408	-0.206061089	-0.196894336	-0.410128128	-0.303773011	-0.356618915	-0.497792463	-0.369170883	-0.17404415	-0.136443821	-0.516950779	-0.295773592	-0.251509205	-0.276360134	-0.460318171	-0.300879439	-0.549568954	-0.261571023	-0.008881	-0.261163506	-0.363785944	-0.399537116	-0.365969251	-0.378555576	-0.376992352	-0.356754792	-0.408616409	-0.437316832	-0.43819531
TENM3	0.293846616	0.381625545	0.245583937	0.237279649	0.281505424	0.286868246	0.281385448	0.336523759	0.189969732	0.301036623	0.106646396	0.532674034	0.25012745	0.279314416	0.459846919	0.242681616	0.227091038	0.380917061	0.375579432	0.254506132	0.22464053	0.223706662	0.454163564	0.20709297	0.195591767	0.150998334	0.324812688	0.365122253	0.273709495	0.289775011	0.387640271	0.269977244	0.466065395
TENM4	-0.039167864	0.038136046	-0.03286141	-0.195232405	-0.153498401	0.054493831	-0.070981706	-0.096642446	-0.073094096	-0.114073062	-0.111468769	-0.085010817	-0.049492295	-0.227653074	-0.198911112	-0.172777898	-0.012314586	-0.282310397	-0.240202739	-0.030780107	-0.088502726	0.078697671	0.008962315	-0.098298431	0.02540343	-0.178928122	-0.105519094	-0.198098555	-0.082942662	-0.0695554	-0.150481284	-0.219233417	-0.122748806
TEP1	0.056499067	0.013829189	0.25620943	0.300854508	0.126255553	0.01108537	0.010506146	0.045471882	0.027235049	-0.004415258	0.021956961	-0.042614825	0.119666165	0.231278839	0.114769511	0.081312438	0.05644791	0.245266401	0.145417252	0.032571283	0.121025232	0.253614779	0.02203247	0.160054551	0.258275746	-0.033245749	0.204391476	0.08226318	0.03712658	0.080095781	0.295973106	0.086174614	0.136210117
TEPP	0.189413971	0.113653962	0.29489819	0.202943042	0.048914254	0.087841607	0.189787125	0.056383839	0.169378918	0.215702323	0.188563632	0.185517845	0.109807246	-0.002030198	0.175262066	0.283537091	0.161852528	0.246709362	0.182293024	0.126042902	0.127595287	0.050356606	0.048134716	0.10696686	0.297781609	0.259715158	0.182854136	0.114796331	0.085787126	0.124586035	0.182087435	0.281003555	0.054772173
TERF1	-0.29390219	-0.280474421	-0.277341194	-0.308092953	-0.19739275	-0.334754639	-0.254431377	-0.17180149	-0.263939954	-0.373173798	-0.336356136	-0.422970543	-0.177635097	-0.067445293	-0.120166539	-0.374905323	-0.114113476	-0.157851331	0.117614147	-0.345177935	-0.390576043	-0.256828275	-0.12318049	-0.114669577	-0.174399078	0.011599248	-0.121291363	-0.402736063	-0.244792408	-0.170004839	-0.320149502	-0.319464651	-0.049443074
TERF2IP	0.040444337	0.250927935	0.285706051	0.363525356	0.164254772	0.350442372	-0.00281846	0.184320227	0.289121544	0.149530066	0.175996141	-0.030765208	0.123749242	0.299216162	0.248052661	0.140032187	0.174380203	0.257895099	0.158691607	0.130053132	0.115786326	0.083616782	0.22716073	0.223691699	0.120570869	0.373038663	0.407947412	0.173614561	0.15719008	0.3130714	0.134442349	0.291174288	0.367816829
TERT	0.054681208	0.042173836	-0.096463822	0.014042331	0.223296016	-0.010435189	0.036178343	0.125473681	0.078760917	0.066374471	-0.206132191	0.144641148	0.075643763	-0.140733029	0.038354263	-0.231733796	0.102631367	0.157702517	0.081026445	0.155661693	-0.083186503	0.115139823	0.089765081	0.146499311	-0.042710273	0.074634837	0.055232608	0.103286512	0.082817535	0.001483189	0.083608299	0.261280279	0.139158822
TES	-0.315519313	-0.408739431	-0.271858883	-0.275222061	-0.337624433	-0.288574739	-0.327020779	-0.18691035	-0.281697044	0.082347571	-0.19664797	-0.351109373	-0.221847971	-0.081174431	-0.317927214	-0.263009589	-0.231683393	-0.272572229	-0.245944443	-0.267590567	-0.277672482	-0.236591484	-0.15124074	-0.213409307	-0.283358976	-0.491213836	-0.244454625	-0.256263619	-0.169643131	-0.249979723	-0.264558518	-0.302153055	-0.188753944
TESC	-0.065336909	-0.100750108	-0.125267866	-0.073071038	-0.29908107	-0.275662793	-0.086519047	-0.271217795	-0.010594045	-0.05068637	-0.014502342	-0.020588761	-0.014452786	0.047991213	-0.023978689	-0.128417739	0.07548194	-0.146603585	0.157243473	0.047807226	-0.004210829	0.0251803	-0.236328379	-0.150643091	-0.121124792	-0.012428017	-0.133347552	-0.132401128	0.00483643	-0.07022596	-0.170769126	-0.160540055	0.084759271
